Village,Year,Crop,Rainfall_Q1,Temp_Q1,Pest_Q1,Rainfall_Q2,Temp_Q2,Pest_Q2,Rainfall_Q3,Temp_Q3,Pest_Q3,Rainfall_Q4,Temp_Q4,Pest_Q4,Harvest_Quarter,Annual_Yield_hg_per_ha
Narasaraopet,2005,Sunflower,34.18,19.18,3.66,96.16,31.35,8.56,379.04,32.28,19.94,129.04,24.36,6.84,Q4,17580
Narasaraopet,2005,Wheat,87.02,25.01,2.87,363.38,23.97,13.29,1093.53,20.31,28.52,272.55,28.57,5.84,Q4,49520
Narasaraopet,2007,Jowar,22.49,31.12,28.46,84.7,27.14,26.38,470.55,28.49,22.27,93.98,25.28,15.03,Q4,700570
Narasaraopet,2007,Mango,52.05,25.29,34.17,152.99,25.08,34.04,631.87,27.95,29.86,208.24,23.87,19.88,Q4,955760
Narasaraopet,2007,Ragi,33.01,26.77,28.97,111.66,26.71,34.73,430.48,19.53,8.8,142.21,21.78,6.1,Q2,86370
Narasaraopet,2007,Turmeric,71.34,25.31,21.44,292.51,21.41,21.96,875.61,22.77,14.77,221.05,17.85,8.45,Q4,11180
Narasaraopet,2010,Onion,57.05,28.48,37.51,174.94,29.45,39.11,709.59,19.48,32.65,236.87,22.98,18.23,Q4,1085180
Narasaraopet,2010,Pepper,64.9,26.39,18.64,256.36,24.4,21.72,770.75,21.76,14.49,187.49,18.56,10.61,Q4,9710
Narasaraopet,2010,Potato,42.93,32.73,33.35,130.3,30.08,32.52,511.28,24.97,27.32,169.49,27.35,16.24,Q4,750180
Narasaraopet,2010,Ragi,18.17,31.24,1.01,79.39,25.71,11.33,462.26,27.94,24.37,94.15,23.51,5.3,Q4,20340
Narasaraopet,2012,Arecanut,110.61,30.47,27.02,431.33,21.15,31.39,1292.22,20.07,22.49,321.45,22.08,26.28,Q4,20950
Narasaraopet,2012,Paddy,14.93,33.72,3.37,60.6,30.12,14.32,353.37,30.58,24.41,70.58,30.37,3.91,Q4,32560
Narasaraopet,2012,Ragi,71.11,24.08,13.43,285.26,22.58,7.26,838.74,29.48,12.52,207.42,20.38,24.73,Q4,163000
Narasaraopet,2012,Turmeric,16.76,27.42,1.19,66.74,28.53,11.96,361.73,32.03,24.05,80.02,31.53,3.81,Q4,33880
Narasaraopet,2018,Cotton,41.76,17.98,32.01,114.82,24.29,37.02,466.92,19.74,9.42,157.7,25.85,12.42,Q2,94350
Narasaraopet,2018,Onion,13.92,29.9,1.86,79.27,30.54,8.26,437.87,24.03,25.78,89.82,25.55,2.93,Q4,19260
Narasaraopet,2018,Pepper,57.65,25.28,36.99,167.9,30.42,35.47,687.94,26.08,29.79,226.89,22.11,19.87,Q4,1050000
Narasaraopet,2018,Sunflower,24.32,22.73,32.46,82.41,24.77,27.95,469.37,23.32,24.45,96.01,29.19,14.34,Q4,700570
Narasaraopet,2023,Arecanut,44.76,25.63,3.44,121.5,29.71,10.2,490.53,28.29,25.28,162.1,27.08,4.65,Q4,43140
Narasaraopet,2023,Pepper,19.84,28.76,1.69,77.8,27.42,11.47,466.0,25.8,25.47,96.73,24.96,2.58,Q4,43910
Narasaraopet,2023,Ragi,72.1,21.99,19.05,280.89,24.82,24.58,852.87,24.16,14.52,209.78,23.66,8.76,Q4,10790
Narasaraopet,2023,Tomato,57.53,20.85,11.76,237.97,26.62,4.04,724.95,19.72,9.12,179.45,27.8,26.76,Q4,148700
Narnaul,2005,Onion,32.52,29.55,3.71,91.37,24.04,6.55,365.64,25.17,18.57,118.14,27.03,5.84,Q4,16950
Narnaul,2005,Pepper,26.16,24.44,34.2,87.68,25.87,30.7,529.32,21.97,25.97,112.88,25.24,15.72,Q4,800350
Narnaul,2005,Ragi,38.2,31.03,3.11,102.22,24.81,6.88,398.16,23.48,19.99,135.58,22.15,3.89,Q4,18690
Narnaul,2005,Sugarcane,48.6,24.39,33.87,151.05,29.05,34.19,598.55,29.37,29.21,200.94,29.01,16.28,Q4,895000
Narnaul,2011,Bengal Gram,20.01,27.56,27.91,75.79,25.79,29.77,452.1,29.37,22.53,100.72,29.28,15.96,Q4,665720
Narnaul,2011,Mango,49.77,27.95,2.51,133.92,25.08,11.96,543.13,30.99,27.73,182.31,20.3,6.15,Q4,45620
Narnaul,2011,Sunflower,12.06,24.84,1.12,69.92,26.68,15.3,378.48,24.44,23.06,80.27,26.11,3.37,Q4,35145
Narnaul,2011,Tomato,43.53,26.36,34.23,150.34,29.27,36.14,592.38,25.6,29.55,194.31,28.98,18.3,Q4,880580
Narnaul,2015,Millet,34.84,30.98,2.55,115.5,28.52,12.45,446.85,26.58,19.13,151.54,23.81,2.53,Q4,20580
Narnaul,2015,Pepper,43.82,25.71,31.21,139.86,29.83,32.35,572.54,21.74,27.78,194.14,28.32,17.31,Q4,850250
Narnaul,2015,Potato,68.9,16.83,20.07,288.15,20.83,22.86,856.06,17.2,11.02,219.62,23.81,8.99,Q4,10790
Narnaul,2015,Sugarcane,20.31,26.46,2.06,64.14,27.32,9.05,395.75,33.53,22.97,85.59,24.9,3.3,Q4,38720
Narnaul,2017,Arecanut,53.65,24.13,37.2,160.11,28.48,34.52,643.3,28.86,29.61,213.89,23.27,19.79,Q4,970630
Narnaul,2017,Jowar,12.18,28.67,4.8,68.09,33.33,52.42,381.97,31.09,60.02,82.27,25.15,13.29,Q4,15480
Narnaul,2017,Onion,75.21,19.78,17.42,307.17,19.69,5.71,932.68,22.96,15.1,233.33,19.59,29.3,Q4,179050
Narnaul,2017,Sugarcane,15.09,32.74,1.48,79.26,24.67,13.78,444.51,31.49,22.81,95.05,30.07,5.46,Q4,16630
Narnaul,2020,Jowar,27.92,27.53,1.21,97.17,29.94,10.87,547.73,20.93,30.51,117.45,22.9,4.28,Q4,24070
Narnaul,2020,Ragi,19.42,28.07,2.55,63.06,32.23,10.8,349.27,27.8,17.66,74.25,30.05,2.46,Q4,13060
Narnaul,2020,Tomato,99.88,25.46,24.55,397.43,20.36,31.36,1187.34,22.86,18.49,293.14,20.82,22.45,Q4,19580
Narnaul,2020,Wheat,19.75,24.81,-0.06,64.43,34.6,11.91,411.75,31.59,22.19,86.61,30.43,4.59,Q4,39880
Narnaul,2021,Coffee,45.88,31.02,31.08,127.8,29.6,30.46,495.23,23.34,25.65,162.59,32.88,17.21,Q4,720440
Narnaul,2021,Cotton,75.34,26.26,13.9,297.72,27.03,9.37,904.32,21.93,13.48,218.85,26.43,28.43,Q4,175000
Narnaul,2021,Groundnut,40.81,31.54,2.85,120.98,27.56,11.87,489.77,24.08,23.15,161.09,27.16,5.18,Q4,43140
Narnaul,2021,Tomato,30.7,25.99,25.15,107.28,29.7,37.78,416.81,20.71,8.31,139.27,22.26,8.34,Q2,83000
Narsipatnam,2009,Arecanut,84.18,21.01,5.5,329.78,28.53,9.34,989.12,25.87,25.36,249.83,25.53,4.94,Q4,45850
Narsipatnam,2009,Mango,60.97,22.7,16.36,244.37,27.79,19.74,722.0,27.6,12.79,182.52,23.09,10.04,Q4,9080
Narsipatnam,2009,Ragi,33.94,31.32,-1.03,102.59,27.11,8.16,400.84,26.34,16.31,136.47,23.66,3.34,Q4,18440
Narsipatnam,2009,Tomato,106.77,26.24,0.86,428.19,29.96,16.3,1292.6,25.46,33.72,323.72,22.32,3.98,Q4,55550
Narsipatnam,2012,Arecanut,19.36,30.32,5.11,86.33,25.65,7.69,500.16,24.83,22.75,101.18,23.61,5.25,Q4,21760
Narsipatnam,2012,Coffee,16.48,23.87,31.49,77.23,30.25,28.3,478.07,24.1,26.05,101.0,19.96,16.13,Q4,715880
Narsipatnam,2012,Jowar,20.88,28.96,0.96,79.87,30.31,10.17,480.7,32.09,20.95,104.45,23.76,8.29,Q4,18030
Narsipatnam,2012,Pepper,56.94,25.51,19.35,242.86,23.96,17.9,719.78,23.93,12.69,179.6,25.01,7.29,Q4,9080
Narsipatnam,2013,Groundnut,19.58,30.15,2.46,66.15,31.71,14.2,407.36,23.74,24.7,89.57,31.69,6.23,Q4,36860
Narsipatnam,2013,Onion,34.21,24.57,29.61,108.0,23.61,35.1,429.58,27.55,8.32,139.27,28.29,5.77,Q2,84260
Narsipatnam,2013,Ragi,14.96,28.61,3.9,72.44,28.08,9.94,407.13,31.02,22.3,91.11,27.82,4.37,Q4,40050
Narsipatnam,2013,Sunflower,19.59,29.33,3.23,94.22,30.26,11.47,523.76,22.65,25.2,111.91,27.72,3.39,Q4,22850
Narsipatnam,2014,Jowar,54.61,32.66,4.06,160.39,22.82,10.38,630.15,26.26,29.27,205.63,21.01,4.11,Q4,49100
Narsipatnam,2014,Sugarcane,19.11,26.39,3.81,83.91,30.44,10.76,479.73,28.45,27.19,101.62,30.54,3.93,Q4,20880
Narsipatnam,2014,Tomato,65.59,25.55,16.67,254.99,27.54,6.47,768.64,21.14,10.75,194.49,21.33,24.15,Q4,153600
Narsipatnam,2014,Wheat,11.11,33.98,28.94,67.97,26.61,23.55,400.83,29.08,19.0,90.15,23.64,13.03,Q4,590360
Narsipatnam,2016,Maize,23.83,30.3,29.74,80.57,23.72,28.04,486.9,21.35,24.93,102.37,28.44,13.49,Q4,740800
Narsipatnam,2016,Onion,39.73,27.0,27.37,105.07,27.54,35.08,420.08,22.09,6.5,141.06,22.6,5.8,Q2,83000
Narsipatnam,2016,Sugarcane,14.2,28.84,4.43,66.71,33.58,52.91,384.6,27.8,63.21,84.75,28.29,13.86,Q4,15850
Narsipatnam,2016,Sunflower,71.3,19.3,20.19,281.64,25.28,22.3,855.88,19.51,13.99,211.24,23.21,7.65,Q4,10790
Narsipatnam,2023,Arecanut,95.14,22.11,21.5,379.15,21.38,28.63,1141.0,24.88,17.35,286.5,23.58,23.4,Q4,19000
Narsipatnam,2023,Bengal Gram,57.82,29.82,0.25,162.91,33.66,10.25,638.79,27.6,28.17,217.69,25.94,5.48,Q4,50030
Narsipatnam,2023,Sunflower,92.65,26.13,4.54,357.74,25.08,12.8,1067.66,28.74,28.97,268.1,25.96,6.41,Q4,48680
Narsipatnam,2023,Tomato,19.52,24.95,0.93,79.41,29.62,10.52,471.34,32.38,28.39,105.58,27.12,3.04,Q4,44660
Pandaripur,2008,Arecanut,36.43,26.74,24.17,103.16,34.15,36.45,412.28,26.08,7.03,133.97,27.21,6.82,Q2,80880
Pandaripur,2008,Bengal Gram,17.59,32.16,-0.74,64.43,36.02,15.18,387.36,34.19,20.41,79.19,27.0,3.96,Q4,35145
Pandaripur,2008,Pepper,57.14,25.76,37.93,150.23,32.72,36.95,618.14,24.77,25.55,209.02,29.79,19.19,Q4,930370
Pandaripur,2008,Turmeric,14.83,32.12,4.39,71.17,31.8,13.03,403.99,28.47,21.48,82.83,31.79,1.1,Q4,40050
Pandaripur,2010,Coffee,17.31,31.95,1.96,76.67,29.88,9.2,463.33,30.14,25.07,97.24,30.84,4.5,Q4,43910
Pandaripur,2010,Cotton,20.7,28.57,2.15,68.35,36.27,11.67,398.39,32.81,24.51,83.44,27.08,2.5,Q4,39390
Pandaripur,2010,Mango,113.55,20.48,1.88,435.51,25.76,13.4,1320.88,26.02,35.58,330.85,20.93,6.19,Q4,56400
Pandaripur,2010,Sunflower,23.2,31.28,3.38,89.08,33.12,12.02,517.05,23.02,26.73,109.95,23.35,2.78,Q4,48160
Pandaripur,2013,Arecanut,15.31,31.29,3.13,71.55,30.6,13.37,422.68,26.65,24.89,93.56,26.34,3.95,Q4,41000
Pandaripur,2013,Maize,100.34,20.3,4.42,394.92,27.99,12.14,1186.44,26.85,29.87,300.2,27.88,5.77,Q4,52380
Pandaripur,2013,Pepper,50.48,32.42,2.45,136.21,34.35,9.39,562.78,22.92,29.24,186.85,32.49,3.24,Q4,46160
Pandaripur,2013,Sunflower,84.8,23.52,1.82,335.75,25.95,11.78,1022.14,28.21,29.15,259.81,28.97,5.34,Q4,47100
Pandaripur,2014,Arecanut,86.57,23.47,24.78,364.08,25.81,25.3,1087.06,20.21,17.31,269.64,29.16,22.4,Q4,18320
Pandaripur,2014,Coffee,17.92,30.72,1.86,72.12,30.44,9.67,436.39,22.45,21.06,98.96,28.04,4.29,Q4,16320
Pandaripur,2014,Groundnut,40.4,24.41,-0.01,112.79,25.21,10.8,434.18,26.68,20.43,139.73,20.04,-0.74,Q4,20460
Pandaripur,2014,Mango,64.06,21.42,18.44,278.46,26.61,23.97,828.07,20.74,12.16,208.83,18.47,10.73,Q4,10440
Pandaripur,2021,Cotton,86.84,27.57,24.33,364.82,29.73,28.25,1100.57,24.19,16.13,272.16,27.58,24.53,Q4,18430
Pandaripur,2021,Groundnut,50.74,33.47,33.87,159.87,27.68,33.48,620.04,24.31,27.65,202.35,30.85,16.27,Q4,930370
Pandaripur,2021,Millet,87.41,26.64,22.85,360.88,27.01,28.9,1069.52,22.1,15.7,267.7,30.58,23.01,Q4,17980
Pandaripur,2021,Turmeric,16.97,28.3,34.52,91.56,27.8,32.03,521.79,28.21,26.34,111.14,22.72,13.56,Q4,800350
Pandaripur,2022,Bengal Gram,16.63,27.16,2.16,90.17,30.81,12.52,494.14,30.35,26.7,103.23,25.74,6.49,Q4,46390
Pandaripur,2022,Coffee,52.9,28.25,3.71,161.14,23.12,14.18,627.78,28.85,26.53,206.41,23.88,4.69,Q4,49100
Pandaripur,2022,Onion,22.43,24.12,3.95,87.7,26.56,9.96,488.77,25.19,23.24,111.92,29.75,1.84,Q4,21400
Pandaripur,2022,Wheat,63.68,28.64,16.59,233.23,18.43,20.97,715.69,22.3,10.66,181.44,22.4,7.98,Q4,9080
Peddapalli,2010,Cotton,22.47,33.74,7.23,84.15,28.75,64.73,479.19,24.71,71.51,99.05,33.52,14.31,Q4,19860
Peddapalli,2010,Groundnut,23.77,31.22,3.85,71.66,32.72,13.9,437.34,28.17,19.3,95.84,30.44,5.11,Q4,16630
Peddapalli,2010,Paddy,27.13,27.03,3.29,88.06,26.04,8.59,519.95,18.38,26.1,111.78,23.6,4.26,Q4,22970
Peddapalli,2010,Potato,19.85,26.52,31.63,84.67,27.68,29.59,494.96,23.28,24.59,107.74,25.42,16.35,Q4,740800
Peddapalli,2012,Bengal Gram,19.67,21.74,2.35,99.96,23.42,11.3,562.04,22.79,30.84,115.44,28.47,5.58,Q4,24750
Peddapalli,2012,Mango,69.9,20.89,21.55,286.57,28.59,19.69,881.4,25.48,12.03,219.14,21.76,13.28,Q4,11180
Peddapalli,2012,Sugarcane,33.25,23.23,30.02,113.05,27.12,35.37,454.14,19.85,9.7,152.35,19.26,6.24,Q2,91260
Peddapalli,2012,Wheat,19.7,27.18,3.84,62.62,26.94,12.7,392.47,25.96,26.63,87.75,31.63,2.38,Q4,35920
Peddapalli,2014,Arecanut,16.13,30.68,0.38,69.08,36.26,12.86,385.66,29.71,22.55,82.2,28.6,6.07,Q4,35145
Peddapalli,2014,Bengal Gram,67.06,21.21,16.52,256.54,29.31,21.53,775.62,21.98,11.65,192.58,23.2,8.93,Q4,9800
Peddapalli,2014,Maize,52.07,30.06,33.48,145.74,32.98,34.48,573.48,24.68,27.97,185.82,24.92,15.84,Q4,850250
Peddapalli,2014,Tomato,90.6,26.83,3.27,359.12,30.36,12.49,1091.87,19.72,29.24,280.38,29.19,4.16,Q4,49730
Peddapalli,2015,Coffee,22.42,22.66,3.14,88.73,26.25,8.1,547.04,30.41,26.59,116.46,29.5,4.67,Q4,24070
Peddapalli,2015,Groundnut,41.31,32.88,30.9,134.76,31.13,33.01,537.11,30.8,27.44,183.52,27.41,15.12,Q4,800890
Peddapalli,2015,Pepper,25.03,23.24,9.65,83.45,29.36,62.61,473.07,32.26,68.36,104.8,32.89,13.89,Q4,19860
Peddapalli,2015,Sugarcane,105.33,30.3,26.78,405.89,20.81,30.85,1229.13,26.82,19.55,309.83,24.77,23.25,Q4,20150
Peddapalli,2022,Bengal Gram,17.99,32.18,26.03,75.81,27.24,25.85,415.65,22.64,23.17,86.69,23.24,15.01,Q4,620440
Peddapalli,2022,Paddy,45.26,26.06,1.04,143.58,29.16,9.79,562.29,32.16,26.44,187.53,32.27,6.22,Q4,46160
Peddapalli,2022,Sugarcane,18.52,28.98,6.04,86.72,31.24,67.95,487.9,25.44,71.12,108.92,29.0,15.8,Q4,20400
Peddapalli,2022,Wheat,45.55,28.27,33.62,140.97,30.56,35.77,574.46,27.75,28.57,183.74,24.44,16.5,Q4,850250
Peddapalli,2023,Arecanut,16.01,25.85,1.76,74.11,32.39,16.83,440.07,25.19,28.4,92.78,26.11,3.43,Q4,39930
Peddapalli,2023,Millet,20.44,33.1,9.42,81.12,32.93,63.77,499.1,25.96,72.07,105.29,28.71,17.24,Q4,20890
Peddapalli,2023,Ragi,35.82,25.75,28.1,103.3,22.99,36.7,435.32,19.07,6.2,144.48,24.62,9.65,Q2,86370
Peddapalli,2023,Tomato,60.21,31.41,3.07,170.17,29.27,10.44,675.12,26.22,28.98,227.54,22.08,3.38,Q4,50510
Pollachi,2007,Maize,114.34,17.07,27.41,451.24,20.2,28.92,1351.12,18.86,22.97,340.83,25.33,26.92,Q4,21950
Pollachi,2007,Mango,43.19,30.86,31.4,137.52,27.85,34.91,550.12,25.06,27.57,183.59,23.04,16.53,Q4,810120
Pollachi,2007,Paddy,56.35,19.46,37.58,169.27,32.53,33.1,653.94,30.88,28.01,215.27,25.93,19.93,Q4,980220
Pollachi,2007,Pepper,20.54,28.97,7.19,75.06,34.47,59.88,441.35,24.11,67.71,89.67,26.95,18.05,Q4,18310
Pollachi,2009,Arecanut,88.08,27.82,24.8,352.95,30.95,28.8,1066.88,20.7,17.54,266.69,24.33,22.84,Q4,17980
Pollachi,2009,Groundnut,53.5,32.48,4.49,154.15,28.44,12.49,625.39,24.29,29.62,205.23,26.27,4.24,Q4,49100
Pollachi,2009,Jowar,44.36,33.61,4.93,120.65,25.85,11.51,493.96,25.64,23.18,163.98,31.97,4.63,Q4,43140
Pollachi,2009,Pepper,22.88,25.08,28.81,77.31,25.54,30.64,461.25,26.31,24.22,99.08,22.2,13.39,Q4,690240
Pollachi,2012,Mango,18.55,22.02,28.79,73.38,26.23,27.91,436.24,23.79,22.62,98.89,25.74,14.12,Q4,645160
Pollachi,2012,Onion,100.24,25.59,25.42,416.88,21.74,28.11,1246.33,26.63,18.71,312.7,27.79,24.58,Q4,20380
Pollachi,2012,Pepper,37.22,20.55,2.25,107.37,27.95,9.97,431.77,19.34,16.97,141.06,23.99,2.39,Q4,19845
Pollachi,2012,Potato,71.61,21.81,18.85,264.97,23.44,24.47,809.26,18.63,14.48,203.17,24.3,10.17,Q4,10250
Pollachi,2014,Maize,72.01,21.75,20.09,305.94,21.89,27.47,932.34,24.56,14.78,235.2,16.04,10.66,Q4,12250
Pollachi,2014,Onion,55.72,24.3,12.04,220.15,29.33,4.6,663.4,22.76,10.69,168.78,20.43,24.86,Q4,135300
Pollachi,2014,Paddy,13.08,25.07,30.48,81.21,27.97,26.92,475.69,20.44,25.99,103.53,27.91,14.85,Q4,715880
Pollachi,2014,Tomato,38.91,30.96,3.29,132.07,37.89,7.95,503.79,32.4,27.43,163.37,31.86,6.75,Q4,44180
Pollachi,2023,Coffee,57.0,21.15,15.77,249.41,24.27,7.29,755.19,20.14,12.67,189.57,28.85,27.24,Q4,150500
Pollachi,2023,Cotton,37.68,24.92,32.08,121.65,26.08,38.28,466.06,23.2,11.07,159.04,26.62,9.95,Q2,94350
Pollachi,2023,Onion,30.63,28.06,1.14,88.01,31.05,9.92,374.0,25.35,17.99,129.07,24.15,2.43,Q4,17580
Pollachi,2023,Paddy,20.92,22.05,1.5,80.65,29.18,9.16,449.57,24.79,24.36,102.98,25.08,3.9,Q4,20030
Pollachi,2024,Arecanut,72.64,22.69,16.12,309.6,28.15,8.68,925.67,16.82,13.08,227.94,23.03,30.48,Q4,179050
Pollachi,2024,Maize,15.9,24.83,4.55,58.47,32.87,6.8,334.94,26.49,15.5,67.88,28.69,3.19,Q4,12430
Pollachi,2024,Paddy,21.24,28.17,28.03,77.81,27.77,28.47,472.36,29.96,24.59,103.7,23.87,17.34,Q4,715880
Pollachi,2024,Turmeric,57.36,19.81,16.45,248.49,21.17,22.45,752.03,24.34,9.59,192.63,15.98,10.89,Q4,9520
Raichur,2005,Cotton,18.0,29.5,7.26,72.0,30.98,58.08,420.0,28.03,65.34,90.0,28.62,14.52,Q4,17500
Raichur,2005,Paddy,18.0,29.5,2.03,72.0,30.98,10.13,420.0,28.03,24.3,90.0,28.62,4.05,Q4,41000
Raichur,2005,Tomato,19.32,28.92,3.45,74.63,30.56,11.31,420.31,29.33,22.73,92.25,27.83,4.84,Q4,41000
Raichur,2005,Wheat,17.09,30.25,3.95,74.01,30.51,11.05,421.67,26.45,24.92,90.58,26.19,4.13,Q4,41000
Raichur,2006,Cotton,19.5,30.1,7.64,78.0,31.61,61.12,455.0,28.6,68.76,97.5,29.2,15.28,Q4,18950
Raichur,2006,Millet,17.23,28.37,7.45,79.61,33.78,62.45,452.12,27.93,67.54,98.7,27.42,16.66,Q4,18950
Raichur,2006,Onion,19.78,32.1,0.16,75.02,31.69,10.04,457.4,28.31,24.04,98.38,28.81,4.43,Q4,43250
Raichur,2006,Paddy,19.5,30.1,2.14,78.0,31.61,10.7,455.0,28.6,25.68,97.5,29.2,4.28,Q4,43250
Raichur,2007,Bengal Gram,17.64,27.25,0.33,69.23,30.71,9.66,407.55,26.66,22.23,88.26,27.82,3.11,Q4,39880
Raichur,2007,Cotton,17.4,29.8,7.11,69.6,31.29,56.84,406.0,28.31,63.95,87.0,28.91,14.21,Q4,16880
Raichur,2007,Paddy,17.4,29.8,1.98,69.6,31.29,9.9,406.0,28.31,23.76,87.0,28.91,3.96,Q4,39880
Raichur,2007,Pepper,15.31,30.33,8.84,69.94,28.7,55.32,403.31,31.29,62.29,84.07,27.17,12.96,Q4,16880
Raichur,2008,Bengal Gram,20.41,32.02,3.28,83.91,30.07,13.15,489.85,29.6,25.64,106.43,26.6,3.6,Q4,45600
Raichur,2008,Cotton,21.0,29.2,8.03,84.0,30.66,64.2,490.0,27.74,72.23,105.0,28.32,16.05,Q4,20400
Raichur,2008,Paddy,21.0,29.2,2.26,84.0,30.66,11.3,490.0,27.74,27.12,105.0,28.32,4.52,Q4,45600
Raichur,2008,Wheat,22.77,28.2,6.45,82.97,31.86,66.17,491.85,25.44,70.47,106.34,27.06,17.0,Q4,20400
Raichur,2009,Cotton,17.7,30.4,7.22,70.8,31.92,57.72,413.0,28.88,64.94,88.5,29.49,14.43,Q4,17110
Raichur,2009,Paddy,17.7,30.4,2.01,70.8,31.92,10.03,413.0,28.88,24.06,88.5,29.49,4.01,Q4,40410
Raichur,2009,Pepper,19.39,27.61,2.0,72.08,34.23,10.95,412.22,28.89,25.96,90.82,26.68,2.94,Q4,40410
Raichur,2009,Turmeric,15.04,31.67,6.13,72.69,31.59,58.03,412.5,31.01,66.09,88.39,27.38,14.12,Q4,17110
Raichur,2010,Cotton,20.4,29.6,7.85,81.6,31.08,62.76,476.0,28.12,70.61,102.0,28.71,15.69,Q4,19860
Raichur,2010,Onion,19.83,31.41,6.87,80.3,29.49,63.35,478.4,30.11,72.37,99.77,26.93,15.84,Q4,19860
Raichur,2010,Paddy,20.4,29.6,2.21,81.6,31.08,11.03,476.0,28.12,26.46,102.0,28.71,4.41,Q4,44660
Raichur,2010,Wheat,21.37,27.52,7.57,83.82,33.98,64.4,473.69,30.69,69.48,103.93,31.05,14.62,Q4,19860
Raichur,2011,Cotton,16.8,30.7,6.94,67.2,32.24,55.48,392.0,29.17,62.42,84.0,29.78,13.87,Q4,16220
Raichur,2011,Paddy,16.8,30.7,1.92,67.2,32.24,9.6,392.0,29.17,23.04,84.0,29.78,3.84,Q4,38720
Raichur,2011,Pepper,18.01,33.2,5.13,69.97,31.81,56.14,394.14,32.01,61.12,83.5,29.78,15.54,Q4,16220
Raichur,2011,Tomato,15.22,33.54,7.21,65.48,34.44,54.72,394.25,29.08,62.46,86.93,31.06,15.8,Q4,16220
Raichur,2012,Bengal Gram,20.37,27.86,8.69,88.35,29.83,64.26,506.59,28.77,73.18,107.47,25.71,14.87,Q4,21380
Raichur,2012,Cotton,21.6,29.0,8.26,86.4,30.45,66.08,504.0,27.55,74.34,108.0,28.13,16.52,Q4,21380
Raichur,2012,Paddy,21.6,29.0,2.34,86.4,30.45,11.7,504.0,27.55,28.08,108.0,28.13,4.68,Q4,47280
Raichur,2012,Sunflower,21.3,27.34,8.78,87.55,32.41,66.57,506.66,28.74,75.3,109.9,31.05,17.41,Q4,21380
Raichur,2013,Cotton,18.9,29.9,7.48,75.6,31.4,59.84,441.0,28.41,67.32,94.5,29.0,14.96,Q4,18310
Raichur,2013,Paddy,18.9,29.9,2.1,75.6,31.4,10.48,441.0,28.41,25.14,94.5,29.0,4.19,Q4,42310
Raichur,2013,Sunflower,17.34,28.26,2.97,72.65,33.78,12.45,439.6,28.35,23.68,94.43,29.45,3.94,Q4,42310
Raichur,2013,Turmeric,20.03,30.87,7.97,75.15,29.97,60.68,440.06,26.69,66.41,92.24,29.68,16.72,Q4,18310
Raichur,2014,Cotton,17.1,30.2,7.02,68.4,31.71,56.16,399.0,28.69,63.18,85.5,29.29,14.04,Q4,16590
Raichur,2014,Millet,19.75,29.77,0.93,68.94,31.32,10.12,399.49,26.57,24.26,85.68,32.26,2.6,Q4,39390
Raichur,2014,Paddy,17.1,30.2,1.95,68.4,31.71,9.75,399.0,28.69,23.4,85.5,29.29,3.9,Q4,39390
Raichur,2014,Turmeric,17.01,32.9,8.61,68.3,29.57,57.03,397.43,27.8,61.71,84.35,30.57,15.21,Q4,16590
Raichur,2015,Cotton,16.2,31.0,6.76,64.8,32.55,54.08,378.0,29.45,60.84,81.0,30.07,13.52,Q4,15480
Raichur,2015,Paddy,16.2,31.0,1.86,64.8,32.55,9.3,378.0,29.45,22.32,81.0,30.07,3.72,Q4,37480
Raichur,2015,Pepper,16.72,33.64,6.73,65.45,35.31,52.49,376.27,27.83,60.08,83.99,32.58,12.28,Q4,15480
Raichur,2015,Sunflower,18.35,33.0,7.38,64.8,32.19,52.12,377.97,27.44,58.97,81.33,32.59,13.72,Q4,15480
Raichur,2016,Cotton,20.7,29.4,7.94,82.8,30.87,63.48,483.0,27.93,71.42,103.5,28.52,15.87,Q4,20170
Raichur,2016,Paddy,20.7,29.4,2.24,82.8,30.87,11.18,483.0,27.93,26.82,103.5,28.52,4.47,Q4,45170
Raichur,2016,Sunflower,22.3,28.01,3.03,85.01,33.21,11.31,480.42,27.08,28.52,102.34,31.12,3.02,Q4,45170
Raichur,2016,Turmeric,19.45,29.9,9.47,81.89,32.0,61.55,481.23,30.07,71.26,103.49,28.79,15.07,Q4,20170
Raichur,2017,Cotton,18.6,30.0,7.4,74.4,31.5,59.16,434.0,28.5,66.56,93.0,29.1,14.79,Q4,18000
Raichur,2017,Paddy,18.6,30.0,2.07,74.4,31.5,10.33,434.0,28.5,24.78,93.0,29.1,4.13,Q4,41700
Raichur,2017,Tomato,20.38,31.47,1.77,74.54,29.42,11.45,431.47,29.93,26.78,91.4,29.31,5.51,Q4,41700
Raichur,2017,Wheat,20.13,29.41,1.76,74.68,28.68,8.78,432.11,29.3,23.61,92.6,29.91,2.61,Q4,41700
Raichur,2018,Cotton,18.3,30.3,7.31,73.2,31.82,58.44,427.0,28.79,65.75,91.5,29.39,14.61,Q4,17720
Raichur,2018,Paddy,18.3,30.3,2.04,73.2,31.82,10.2,427.0,28.79,24.48,91.5,29.39,4.08,Q4,41120
Raichur,2018,Pepper,20.27,29.44,6.39,74.54,32.11,57.69,427.37,25.96,64.63,91.91,26.57,15.29,Q4,17720
Raichur,2018,Sunflower,20.41,32.62,2.62,72.45,29.61,11.78,427.22,30.15,23.59,92.38,28.17,3.03,Q4,41120
